Compte;libellé;sens;Numéro Agence SCE
403331000000;REGLT F/SSEUR MARCHANDISE;CREDIT;9
403332000000;REGLT F/SSEUR FRAIS GENER;CREDIT;9
403333000000;REGLT F/SSEUR EFFETS A P.;CREDIT;9
40334_______;REGLT F/SSEUR <OU= 12MOIS;Crédit;9
403341000000;REGLT F/SSEUR MARCHANDISE;CREDIT;9
403342000000;REGLT F/SSEUR FRAIS GENER;CREDIT;9
403343000000;REGLT F/SSEUR EFFETS A P.;CREDIT;9
40335_______;REGLT F/SSEUR <OU= 5ANS;Crédit;9
403351000000;REGLT F/SSEUR MARCHANDISE;CREDIT;9
403352000000;REGLT F/SSEUR FRAIS GENER;CREDIT;9
403353000000;REGLT F/SSEUR EFFETS A.P.;CREDIT;9
4034________;TOTAL F/SS REGLT/CHEQUE;Crédit;9
403410000000;F/SSEURS REGLT/CHEQUE;MIXTE;9
403420000000;F/SSEURS CARTE SIMPLY;MIXTE;9
4035________;TOTAL FOURNISSEURS CB;NULL;NULL
403500000000;FOURNISSEURS LEASING;CREDIT;9
403501000000;CAMI TOYOTA CB;CREDIT;9
403501100000;HANSON CAMEROUN SARL;CREDIT;9
403501200000;BIA CAMEROUN SA;MIXTE;9
403502000000;TRACTAFRIC MOTORS CB;CREDIT;9
403503000000;CA.NO.CAM CB;CREDIT;9
403504000000;SERVICES MACHINERY TRUKS (S M T)  CB;CREDIT;9
403505000000;NTCM SARL;CREDIT;9
403506000000;EMMACAM SARL;CREDIT;9
403507000000;INNOVATION PAYSAGE CAM;CREDIT;9
403508000000;UNITED TRUCK SERVICES CAMEROUN;DEBIT;9
403508100000;LONGSTAR EQUIPMENT CAMEROUN;MIXTE;9
403509000000;ENEM;CREDIT;9
403509100000;WILLIAMS CONSTRUCTIONS;CREDIT;9
403509200000;SOTRABUS;MIXTE;9
41__________;CHEQUES & EFFETS A L'ENCT;MIXTE;NULL
411000000000;CPTE REMISE CHEQUE A L'ENCT;MIXTE;9
413_________;EFFETS A RECOUVRER  RECU DE LA CLTELE;Mixte;9
413200000000;CLIENTS PRIVES;MIXTE;9
41321_______;TRANSIT EFFETS A L' ENCT BICEC ;DEBIT;9
413210000100;TRANSIT EFFETS A L'ENCT BICEC JANVIER;MIXTE;9
413210000200;TRANSIT EFFETS A L'ENCT BICEC FEVRIER;MIXTE;9
413210000300;TRANSIT EFFETS A L'ENCT BICEC MARS;MIXTE;9
413210000400;TRANSIT EFFETS A L'ENCT BICEC AVRIL;MIXTE;9
413210000500;TRANSIT EFFETS A L' ENCT BICEC MAI;MIXTE;9
413210000600;TRANSIT EFFETS A L' ENCT BICEC JUIN;MIXTE;9
413210000700;TRANSIT EFFETS A L'ENCT JUILLET;MIXTE;9
413210000800;TRANSIT EFFETS A L4 ENCT BICEC AOUT;MIXTE;9
413210000900;TRANSIT EFFETS A L' ENCT SEPTEMBRE;MIXTE;9
413210001000;TRANSIT EFFETS A L' ENCT OCTOBRE;MIXTE;9
413210001100;TRANSIT EFFETS A L'ENCT NOVEMBRE;MIXTE;9
413210001200;TRANSIT EFFETS A L'ENCT DECEMBRE;MIXTE;9
413300000000;CLTS ET DEBIT DIV DOUTEUX;DEBIT;9
41331_______;TRANSIT EFFETS A L'ENCT SGBC;DEBIT;9
413310000100;TRANSIT EFFETS A L' ENCT SGBC JANVIER;MIXTE;9
413310000200;TRANSIT EFFETS A L'ENCT SGBC FEVRIER;MIXTE;9
413310000300;TRANSIT EFFETS A L'ENCT SGBC MARS;MIXTE;9
413310000400;TRANSIT EFFETS A L' ENCT SGBC AVRIL;MIXTE;9
413310000500;TRANSIT EFFETS A L'ENCT SGBC MAI;MIXTE;9
413310000600;TRANSIT EFFETS A L' ENCT SGBC JUIN;MIXTE;9
413310000700;TRANSIT EFFETS A L' ENCT SGBC JUILLET ;MIXTE;9
413310000800;TRANSIT EFFETS A L'ENCT SGBC AOUT;MIXTE;9
413310000900;TRANSIT EFFETS A L'ENCT SGBC SEPTEMBRE;MIXTE;9
413310001000;TRANSIT EFFETS A L' ENCT EFFETS OCTOBRE;MIXTE;9
413310001100;TRANSIT EFFETS A L'ENCT SGBC NOVEMBRE;MIXTE;9
413310001200;TRANSIT EFFETS A L' ENCT EFFETS DECEMBRE;MIXTE;9
41338_______;TRANSIT EFFET ENCT DIVERS;DEBIT;9
413384000001;TRANSIT EFFET A L'ENCAISSEMENT DIVERS;MIXTE;9
413384000002;EFFETS A L'ENCT FSSEURS A COMPENSER;MIXTE;9
41341_______;TRANSIT EFFETS A L'ENCT CA SCB;DEBIT;9
413410000100;TRANSIT EFFETS A L'ENCT CA SCB JANVIER;MIXTE;9
413410000200;TRANSIT EFFETS A L'ENCT CA SCB FEVRIER;MIXTE;9
413410000300;TRANSIT EFFETS A L'ENCT CA SCB MARS;MIXTE;9
413410000400;TRANSIT EFFETS A L'ENCT CA SCB AVRIL;MIXTE;9
413410000500;TRANSIT EFFETS A L'ENCT CA SCB MAI;MIXTE;9
413410000600;TRANSIT EFFETS A L'ENCT CA SCB JUIN;MIXTE;9
413410000700;TRANSIT EFFETS A L' ENCT CA SCB JUILLET;MIXTE;9
413410000800;TRANSIT EFFETS A L'ENCT CA SCB AOUT;MIXTE;9
413410000900;TRANSIT EFFET A L' ENCT CA SCB SEPTEMBRE;MIXTE;9
413410001000;TRANSIT EFFETS A L'ENCT CA SCB OCTOBRE;MIXTE;9
413410001100;TRANSIT EFFETS A L'ENCT CA SCB NOVEMBRE;MIXTE;9
413410001200;TRANSIT EFETS A L'ENCT CA SCB DECEMBRE;MIXTE;9
41351_______;TRANSIT EFFETS A L' ENCT SCE;DEBIT;9
413510000100;TRANSIT EFFETS A L' ENCT JANVIER;MIXTE;9
413510000200;TRANSIT EFFETS A L'ENCT FEVRIER;MIXTE;9
413510000300;TRANSIT EFFETS A L'ENCT MARS;MIXTE;9
413510000400;TRANSIT EFFETS A L'ENCT AVRIL;MIXTE;9
413510000600;TRANSIT EFFETS A L'ENCT JUIN;MIXTE;9
413510000700;TRANSIT EFFETS A L'ENCT JUILLET;MIXTE;9
413510000800;TRANSIT EFFETS A L'ENCT SCE AOUT;MIXTE;9
413510000900;TRANSIT EFFETS A L'ENCT SCE SEPTEMBRE;MIXTE;9
413510001000;TRANSIT EFFETS A L'ENCT SCE OCTOBRE;MIXTE;9
413510001100;TRANSIT EFFETS A L'ENCT SCE NOVEMBRE;MIXTE;9
413510001200;TRANSIT EFFETS A L' ENCT SCE DECEMBRE;MIXTE;9
41356_______;ENCT EFFETS;DEBIT;9
413561202001;ENCT EFFETS C F C;DEBIT;9
413561312002;ENCT EFFETS  BICEC;DEBIT;9
413561312003;ENCT EFFETS STE GENERALE;DEBIT;9
413561312004;ENCT EFFETS SCB;DEBIT;9
413561312005;ENCT EFFETS NFC-BANK;DEBIT;9
413561312006;EFFETS A L'ENCT ECOBANK;DEBIT;9
413561312007;ENCT EFFETS AFRILAND;DEBIT;9
413561312008;EFFETS A L'ENCT STANDARD;MIXTE;9
413561312010;EFFET A L'ENCT BANGE BANK;MIXTE;9
413561312011;EFFET L'ENCT ACCES BANK;MIXTE;9
413561312023;EFFET A L'ENCT INTER ACTIV;MIXTE;9
413561312570;EFFETS A L'ENCT CCA ;MIXTE;9
413561312800;EFFETS A L'ENCT CBC;MIXTE;9
413561312809;EFFETS A L'ENCT UBC;MIXTE;9
413561312811;EFFETS A L'ENCT UBA;MIXTE;9
413561312812;EFFET A L'ENCT BC-PME;MIXTE;9
413561401000;ENCT EFFETS CCP;DEBIT;9
413561501000;ENCT EFFETS SCE;DEBIT;9
413561501001;EFFETS A L'ENC.SCE;DEBIT;9
413561501002;EFFETS A L'ENC.DIVERS BQUE+COOPERATIVES;DEBIT;9
413561600010;EFFETS A L'ENCT BGFI;MIXTE;9
413561600030;EFFETS A L'ENCT BQ ATL;MIXTE;9
413562312001;EFFETS A L'ENCT ATL ASSUR.;MIXTE;9
413562312002;EFFETS A L'ENCT CAMTEL;MIXTE;9
413562312003;EFFETS A L'ENCT CCAA;MIXTE;9
413562312004;EFFETS A L'ENCT CNPS;MIXTE;9
413562312005;EFFETS A L'ENCT LES LILAS;MIXTE;9
413562312006;EFFETS A L'ENCT CARLAY CMR;MIXTE;9
413562312007;EFFETS A L'ENCT BIOCAM;MIXTE;9
413562312008;EFFETS A L'ENCT DOM. SAVIO;MIXTE;9
413562312009;EFFETS A L'ENCT FEICOM;MIXTE;9
413562312010;EFFETS A L'ENCT INTEK;MIXTE;9
413562312011;EFFETS A L'ENCT KOM LUCIEN;MIXTE;9
413562312012;EFFETS A L'ENCT LES CIGALONS;MIXTE;9
413562312013;EFFETS A L'ENCT OAPI;MIXTE;9
413562312014;EFFETS A L'ENCT ORCA;MIXTE;9
413562312015;EFFETS A L'ENCT PMUC;MIXTE;9
413562312016;EFFETS A L'ENCT SNPPK;MIXTE;9
413562312017;EFFETS A L'ENCT SOPECAM;MIXTE;9
413562312018;EFFETS A L'ENCT UNIVERSITE BUEA;MIXTE;9
413562312019;EFFETS A L'ENCT PERSONNEL SCE;MIXTE;9
413562312020;EFFETS A L'ENCT EXPRESS UNION;MIXTE;9
413562312021;EFFETS A L'ENCT ERNST & YOUNG;MIXTE;9
413562312022;EFFETS A L'ENCT AFRIK'COM;MIXTE;9
413563001000;EFFETS A L'ENCT CCC PLC;MIXTE;9
413563002000;EFFETS A L'ENCT LA REGIONALE;MIXTE;9
413563003000;EFFETS A L'ENCT CREDIT DU SAHEL;MIXTE;9
413563004000;EFFETS A L'ENCT FIRST TRUST BDA;MIXTE;9
413563840001;ENCT EFFETS CLTS DIVERS;DEBIT;9
41361_______;TRANSIT EFFETS A L'ENCT NFC;DEBIT;9
413610000100;TRANSIT EFFETS A L'ENCT NFC JANVIER;MIXTE;9
413610000200;TRANSIT EFFETS A L'ENCT NFC FEVRIER;MIXTE;9
413610000300;TRANSIT EFFETS A L'ENCT NFC MARS;MIXTE;9
413610000400;TRANSIT EFFETS A L' ENCT NFC  AVRIL;MIXTE;9
413610000500;TRANSIT EFFETS A L'ENCT NFC MAI;MIXTE;9
413610000600;TRANSIT EFFETS A L'ENCT NFC JUIN;MIXTE;9
413610000700;TRANSIT EFFETS A L'ENCT NFC JUILLET;MIXTE;9
413610000800;TRANSIT EFFETS A L'ENCT NFC AOUT;MIXTE;9
413610000900;TRANSIT EFFETS A L'ENCT NFC SEPTEMBRE;MIXTE;9
413610001000;TRANSIT EFFETS A L'ENCT NFC OCTOBRE;MIXTE;9
413610001100;TRANSIT EFFETS A L'ENCT NFC NOVEMBRE;MIXTE;9
413610001200;TRANSIT EFFETS A L'ENCT NFC DECEMBRE;MIXTE;9
41371_______;TRANSIT EFFETS A L' ENCT CCP;DEBIT;9
413710000100;TRANSIT EFFETS A L'ENCT CCP;MIXTE;9
413710000200;TRANSIT EFFETS A L' ENCT CCP FEVRIER;MIXTE;9
413710000300;TRANSIT EFFETS A L' ENCT CCP MARS;MIXTE;9
413710000400;TRANSIT EFFETS A L'ENCT AVRIL;MIXTE;9
413710000500;TRANSIT EFFETS A L' ENCT CCP MAI;MIXTE;9
413710000600;TRANSIT EFFETS A L'ENCT JUIN;MIXTE;9
413710000700;TRANSIT EFFETS A L'ENCT CCP JUILLET;MIXTE;9
413710000800;TRANSIT EFFETS A L' ENCT AOUT;MIXTE;9
413710000900;TRANSIT EFFETS A L'ENCT CCP SEPTEMBRE;MIXTE;9
413710001000;TRANSIT EFFETS A L' ENCT OCTOBRE;MIXTE;9
413710001100;TRANSIT EFFETS A L'ENCT CCP NOVEMBRE;MIXTE;9
413710001200;TRANSIT EFFETS A L'ENCT DECEMBRE;MIXTE;9
41381_______;TRANSIT EFFETS A L'ENCT DIVERS;DEBIT;9
413810000100;TRANSIT EFFETS A L'ENCT DIVERS JANVIER;MIXTE;9
413810000200;TRANSIT EFFETS A L'ENCT DIVERS FEVRIER;MIXTE;9
413810000300;TRANSIT EFFETS A L'ENCT DIVERS MARS;MIXTE;9
413810000400;TRANSIT EFFETS A L'ENCT DIVERS AVRIL;MIXTE;9
413810000500;TRANSIT EFFETS A L'ENCT DIVERS MAI;MIXTE;9
413810000600;TRANSIT EFFETS A L'ENCT DIVERS JUIN;MIXTE;9
413810000700;TRANSIT EFFETS A L'ENCT DIVERS JUILLET;MIXTE;9
413810000800;TRANSIT EFFETS A L'ENCT DIVERS AOUT;MIXTE;9
413810000900;TRANSIT EFFET A L' ENCT DIVERS SEPTEMBRE;MIXTE;9
413810001000;TRANSIT EFFETS A L'ENCT DIVERS OCTOBRE;MIXTE;9
413810001100;TRANSIT EFFETS A L'ENCT DIVERS NOVEMBRE;MIXTE;9
413810001200;TRANSIT EFFETS A L'ENCT DIVERS DECEMBRE;MIXTE;9
41384_______;TRANSIT EFFET ENCT EFFET DIVERS;DEBIT;9
41391_______;TRANSIT EFFETS A L'ENCT CFC;DEBIT;9
413910000100;TRANSIT EFFETS A L' ENCT CFC JANVIER;MIXTE;9
413910000200;TRANSIT EFFETS A L' ENCT CFC FEVRIER;MIXTE;9
413910000300;TRANSIT EFFETS A L' ENCT CFC MARS;MIXTE;9
413910000400;TRANSIT EFFETS A L'ENCT CFC AVRIL;MIXTE;9
413910000500;TRANSIT EFFETS A L' ENCT CFC MAI;MIXTE;9
413910000600;TRANSIT EFFETS A L' ENCT CFC JUIN;MIXTE;9
413910000700;TRANSIT EFFETS A L'ENCT CFC JUILLET;MIXTE;9
413910000800;TRANSIT EFFETS A L' ENCT CFC AOUT;MIXTE;9
413910000900;TRANSIT EFFETS A L'ENCT CFC SEPTEMBRE;MIXTE;9
413910001000;TRANSIT EFFETS A L'ENCT CFC OCTOBRE;MIXTE;9
413910001100;TRANSIT EFFETS A L'ENCT CFC NOVEMBRE;MIXTE;9
413910001200;TRANSIT EFFETS A L' ENCT CFC DECEMBRE;MIXTE;9
42__________;PERSONNEL;Débit;9
421_________;AVCE MENSUEL/TRAITEMENT;Débit;9
421100000000;AVANCE/SALAIRE MENSUEL;DEBIT;9
421200000000;AVANCES/ CONGES;DEBIT;9
422_________;REMUNERATION DUES;Débit;9
422100000000;REMUNERATION DUES;DEBIT;9
423_________;OPPOSITIONS SUR TRAITEMENTS ET SALAIRES;DEBIT;9
43__________;ETATS ET ORGANISMES INTERNATIONNAUX;Débit;9
433_________;IMPOTS & TAXES DEDUCTIBLE;DEBIT;9
433011000000;REDEV.AUDIO VIS.(PATENTE);CREDIT;9
433350000000;TVA  A  DEDUIRE;DEBIT;9
433350003000;TVA A DEDUIRE A ECHEANCE;DEBIT;9
433351000000;ETAT CREDIT DE TVA;DEBIT;9
433500010000;TVA DEDUCTIBLE/IMMOBILISATION;DEBIT;9
433500040000;TVA DEDUCTIBLE/SERVICES;DEBIT;9
433500050000;ICRM DEDUCTIBLE;DEBIT;NULL
433510000000;TAXES/ACHATS MARCHANDISES;CREDIT;9
433511000000;RETENUE 2.2%/C.A FOURNISSEURS;CREDIT;9
433512000000;RETENUE 19.25/FACTURE FOURNISSEURS;CREDIT;9
433610000000;I.S.;CREDIT;9
433611000000;ACOOMPTE 2% CHIFFRE D' AFF;CREDIT;9
433612000000;ACPTE IS RETENU A LA SOURCE;CREDIT;9
433612100000;IS/PERIODE INTERMEDIAIRE;MIXTE;9
433613000000;IRCM RAS/INTERETS DAT;CREDIT;9
433900010000;ETAT CREDIT DE TVA;MIXTE;9
434_________;IMPOTS & TAXES COLLECTEES;Mixte;9
434350000000;TVA  A  REVERSER;CREDIT;9
434350010000;TVA FACTUREE/LOYERS CB A ENCAISSER;CREDIT;9
434350020000;TAXE SUR LES TRANSFERTS D'ARGENT (TTA);MIXTE;9
434351000000;TVA  ETAT ( A PAYER );MIXTE;9
434352000000;TVA RET./FOURNISSEURS;MIXTE;9
434500030000;TVA DUE A L'ECHEANCE;MIXTE;9
434550000000;IMPÖT/REVENU VERSES;MIXTE;9
434570000000;RETENUE A LA SOURCE IRRP;CREDIT;9
434612000000;REDEVANCE  AUDIO VISUELLE;CREDIT;9
434720000000;CREDIT FONCIER ;CREDIT;9
435_________;AUTRES SOMMES DUES A L'ETAT;CREDIT;9
435100000000;RETENUES 5%/HONORAIRES;CREDIT;9
435110000000;RETENUE DROIT D'ACCISSE;CREDIT;9
435111000000;DROIT DE TIMBRE PUBLICITAIRE;CREDIT;9
435200000000;TVA A  REVERSER A L'ECHENCE DE CREDITS;MIXTE;9
435300000000;TVA DUE A L'ECHEANCE;MIXTE;9
435400000000;PRELEVEMENT 15% /LOYERS;CREDIT;9
435500000000;AUTRES SOMMES DUES A L'ETAT;MIXTE;9
435510000000;ETAT DROIT DE REEVALUATION DUE;CREDIT;NULL
439_________;DIVERSES REGULARISATIONS FISCALES;Crédit;9
439910000000;CREDIT DE TVA EN COURS DE REMBT;MIXTE;9
439999000000;ETATS AUTRES IMPOTS;CREDIT;9
439999100000;TVA A REVERSER A L'ECHEANCE;CREDIT;9
439999200000;TVA A REVERSER A L'ECHEANCE DE CREDIT;CREDIT;9
44__________;ACTIONNAIRES;Mixte;9
441_________;CPTE COURANT ACTIONNAIRE;Crédit;9
441100000000;CPTE COURANT ACTIONNAIRE;MIXTE;9
442_________;ACTIONNAIRE VERSEMT ANTICIPES;Crédit;9
442100000000;ACTIONNAIRE VERSEMENT ANTICIPES;CREDIT;9
443_________;DIVIDENDES;Crédit;9
443100000000;ACTIONNAIRE DIV. A PAYER;CREDIT;9
444_________;TANTIEMES D' ADMINISTEURS;Crédit;9
444100000000;INDTE/TANTIEME ADM.RESID.;CREDIT;9
444500000000;INDTE/TANTIEME ADMI.N/RES;CREDIT;9
45__________;COMPTES  DE LIAISON;Crédit;9
451142101002;CPTE LIAISON AVCE/SALAIRE SIEGE-BERTOUA;DEBIT;9
451142101003;CPTE LIAISON AVCE/SALAIRE SIEGE-EBOLOWA;DEBIT;9
451142101004;CPTE LIAISON AVCE/SALAIRE SIEGE-GAROUA;DEBIT;9
451142101005;CPTE LIAISON AVCE/SALAIRE SIEGE-MAROUA;DEBIT;9
451142101006;CPTE LIAISON AVCE/SALAIRE SIEGE-KRIBI;DEBIT;9
451142101007;CPTE LIAISON AVCE/SALAIRE SIEGE-NGAOUNDERE;DEBIT;9
451142101008;CPTE LIAISON AVCE/SALAIRE SIEGE-SANGMELIMA;DEBIT;9
451142101009;CPTE LIAISON AVCE/SALAIRE SIEGE-YAOUNDE;DEBIT;9
451142101011;CPTE LIAISON AVCE/SALAIRE SIEGE-BAMENDA;DEBIT;9
451142101012;CPTE LIAISON AVCE/SALAIRE SIEGE-BUEA;DEBIT;9
451142101013;CPTE LIAISON AVCE/SALIRE SIEGE-DOUALA;DEBIT;9
451142101018;CPTE LIAISON AVCE/SALAIRE SIEGE-BAFOUSSAM;DEBIT;9
451142102010;CPTE LIAISON AVCE/SALAIRE BERTOUA-SIEGE;DEBIT;9
451142103010;CPTE LIAISON AVCE/SALAIRE EBOLOWA-SIEGE;DEBIT;9
451142104010;CPTE LIAISON AVCE/SALAIRE GAROUA-SIEGE;DEBIT;9
451142105010;CPTE LIAISON AVCE/SALAIRE MAROUA-SIEGE;DEBIT;9
451142106010;CPTE LIAISON AVCE/SALAIRE KRIBI-SIEGE;DEBIT;9
451142107010;CPTE LIAISON AVCE/SALAIRE NGAOUNDERE-SIEGE;DEBIT;9
451142108010;CPTE LIAISON AVCE/SALAIRE SANGMELIMA-SIEGE;DEBIT;9
451142109010;CPTE LIAISON AVCE/SALAIRE YAOUNDE-SIEGE;DEBIT;9
451142111010;CPTE LIAISON AVCE/SALAIRE BAMENDA-SIEGE;DEBIT;9
451142112010;CPTE LIAISON AVCE/SALAIRE BUEA-SIEGE;DEBIT;9
451142113010;CPTE LIAISON AVCE/SALAIRE DOUALA-SIEGE;DEBIT;9
451142118010;CPTE LIAISON AVCE/SALAIRE BAFOUSSAM-SIEGE;DEBIT;9
452_________;OPERATIONS DE TRESORERIE INTER AGENCES;NULL;9
452100000000;CHEQUES AGENCES(PAIE) NON ENCAISSES;MIXTE;9
453_________;TOT COMPTES LIAISON;MIXTE;9
4531________;TOT TRANSIT REAGMT/DOS;MIXTE;9
453100000000;CPT  LIAISON  REAMENAGEMENT;MIXTE;9
4532________;TOT.TRANSIT FAUX DOS,CTX JUSTICE & LITIG;NULL;9
453200000000; LIAISON  FAUX DOS,CTX JUSTICE & LITIG;MIXTE;9
453384______;TOTAL COMPTE DE LIAISON DIVERS;MIXTE;9
453384000001;CPTE DE LIAISON DIVERS;MIXTE;9
453384000002;CPTE LIAISON ENCT/COMPENSATION LOYER CB;MIXTE;9
453384000003;ENCT PTF PERSONNEL SE;MIXTE;9
453384210000;TRANSIT BV CLIENT A REVERSER;MIXTE;9
453384220000;CPTE DE LIAISON TRANSF CLT DCD;MIXTE;9
4534________;COMPTE DE LIAISON T V A;MIXTE;9
4534221_____;TOT LIAISON REMUNERAT° DÛE;Mixte;9
453422100000;CPT LIAISON REMUNERATION DÛE;MIXTE;9
453434350000;TRANSIT TVA A REVERSER;MIXTE;9
453466000000;CPTE DE LIAISON SINISTRE;MIXTE;9
453467502201;COMPTE DE LIAISON ASS.SAAR;MIXTE;9
453467570000;CPTE DE LIAISON AVCE CONTENTIEUX;MIXTE;9
453467800000; LIAISON  CPT DE GARANTIE;MIXTE;9
453467810000;CPTE DE LIAISON GARANTIE ;MIXTE;9
453473000080;COMPTE LIAISON STOCK SCEI MARKET;MIXTE;9
45356_______;CPTE DE LIAISON BANQUE;Mixte;9
453560412200;LIAISON TRESORERIE BICEC;MIXTE;9
453560412300;LIAISON TRESORERIE S.G.C;MIXTE;9
453560412400;LIAISON TRESORERIE S.C.B;MIXTE;9
453560412500;LIAISON TRESORERIE U.B.A;MIXTE;9
453560412600;LIAISON TRESORERIE BGFI BANK;MIXTE;9
453560412700;LIAISON TRESORERIE ECOBANK;MIXTE;9
453560412800;LIAISON TRESORERIE C.B.C;MIXTE;9
453560412900;LIAISON TRESORERIE A.F.B ;MIXTE;9
453560413000;LIAISON TRESORERIE NFC BANK;MIXTE;9
453560417900;LIAISON TRESORERIE BANQUE ATLANTIQUE;MIXTE;9
453560488000;ENCT CITI BANK;MIXTE;9
453560514000;LIAISON TRESORERIE CAMPOST;MIXTE;9
453560915000;LIAISON TRESORERIE LA REGIONALE BANK;MIXTE;9
453560915100;LIAISON TRESORERIE CREDIT DU SAHEL;MIXTE;9
453560915200;LIAISON TRESORERIE C.C.A;MIXTE;9
453560915300;LIAISON TRESORERIE C.C.C PLC ;MIXTE;9
453560915400;LIAISON TRESORERIE FIRST TRUST;MIXTE;9
453560915500;LIAISON TRESORERIE RENAPROV;MIXTE;9
453561202001;CPT DE LIAISON CFC;MIXTE;9
453561312002;CPTE DE LIAISON BICEC;MIXTE;9
453561312003;CPTE DE LIAISON STE GENERALE;MIXTE;9
453561312004;CPTE DE LIAISON CA SCB;MIXTE;9
453561312005;CPTE DE LIAISON NFC-BANK;MIXTE;9
453561312007;CPTE DE LIAISON AFRILAND;MIXTE;9
453561312008;CPTE DE LIAISON BGFI;MIXTE;9
453561312009;CPTE DE LIAISON PARTIC UBA;MIXTE;9
453561312010;CPTE DE LIAISON BANGE;MIXTE;9
453561312011;COMPTE DE LIASON ACCES BANK;MIXTE;9
453561312020;CPTE LIAISON LOYER C.B BICEC ;MIXTE;9
453561312030;CPTE LIAISON LOYER C.B SGC;MIXTE;9
453561312040;CPTE LIAISON LOYER C.B  SCB;MIXTE;9
453561312050;CPTE LIAISON LOYER C.B NFC;MIXTE;9
453561312060;CPTE LIAISON LOYER C.B BGFI;MIXTE;9
453561312070;CPTE LIAISON LOYER C.B AFRILAND;MIXTE;9
453561312071;CPTE DE LIAISON LOYER C.B UBA;MIXTE;9
453561312081;CPTE DE LIAISON LOYER C.B ACCESS BANK;MIXTE;9
453561312560;CPTE LIAISON CCC PLC;MIXTE;9
453561312566;CPTE LIAISON REGIONALE;MIXTE;9
453561312568;CPTE LIAISON FIRST TRUST;MIXTE;9
453561312570;CPTE LIAISON CCA;MIXTE;9
453561312800;CPTE DE LIAISON CBC;MIXTE;9
453561312809;CPTE LIAISON UBC;MIXTE;9
453561312810;CPTE DE LIAISON ECO BANK;MIXTE;9
453561312811;CPTE LIAISON BQ ATLANTIQ;MIXTE;9
453561312812;CPTE LIAISON LOYER C.B ECOBANK;MIXTE;9
453561312815;CPTE LIAISON UBA CAMEROUN;MIXTE;9
453561312817;CPTE LIAISON CREDIT SAHEL;MIXTE;9
453561401000;CPT LIAISON CCP;MIXTE;9
453561410000;CPTE DE LIAISON CCP;MIXTE;9
453561501001;CPT DE LIAISON SCE;MIXTE;9
453561501002;CPT DE LIAISON DIVERS BQUE+COOPERATIVES;MIXTE;9
453561501003;CPTE DE LIAISON DIVERS SOCIETES;MIXTE;9
453561501004;CPTE LIAISON REGIONALE;MIXTE;9
453561600010;CPTE LIAISON LOYER C.B BGFI;MIXTE;9
453561600020;CPTE LIAISON LOYER C.B CBC;MIXTE;9
453561600030;CPTE LIAISON LOYER C.B BQ ATLAN;MIXTE;9
453561600040;CPTE LIAISON LOYER C.B CCA;MIXTE;9
45357_______;CPTE DE LIAISON CAISSE;MIXTE;9
453570000002;CPTE DE LIAISON CAISSE BERTOUA;MIXTE;9
453570000003;CPTE DE LIAISON CAISSE EBOLOWA;MIXTE;9
453570000004;CPTE DE LIAISON CAISSE GAROUA;MIXTE;9
453570000007;CPTE DE LIAISON CAISSE NGAOUNDERE;MIXTE;9
453570000008;CPTE DE LIAISON CAISSE SANGMELIMA;MIXTE;9
453570000011;CPTE DE LIAISON CAISSE BAMENDA;MIXTE;9
453570000080;COMPTE LIAISON CAISSE SCEI MARKET;MIXTE;9
453570000200;CPTE DE LIAISON CAISSE BERTOUA;MIXTE;9
453570000300;CPTE DE LIAISON CAISSE EBOLOWA;MIXTE;9
453570000400;CPTE DE LIAISON CAISSE GAROUA;MIXTE;9
453570000500;CPTE DE LIAISON CAISSE MAROUA;MIXTE;9
453570000600;CPTE DE LIAISON CAISSE KRIBI;MIXTE;9
453570000700;CPTE DE LIAISON CAISSE NGAOUNDERE;MIXTE;9
453570000800;CPTE DE LIAISON CAISSE NSANGMELIMA;MIXTE;9
453570000900;CPTE DE LIAISON CAISSE YAOUNDE;MIXTE;9
453570001100;CPTE DE LIAISON CAISSE BAMENDA;MIXTE;9
453570001200;CPTE DE LIAISON CAISSE BUEA;MIXTE;9
453570001300;CPTE DE LIAISON CAISSE DOUALA;MIXTE;9
453570001800;CPTE DE LIAISON CAISSE BAFOUSSAM;MIXTE;9
453570020200;CPTE LIAISON LOYER CB CAISSE BERTOUA;MIXTE;9
453570030300;CPTE LIAISON LOYER CB CAISSE EBWA;MIXTE;9
453570040400;CPTE LIAISON LOYER CB CAISSE GAROUA;MIXTE;9
453570050500;CPTE LIAISON LOYER CB CAISSE MAROUA;MIXTE;9
453570060600;CPTE LIAISON LOYER CB CAISSE KRIBI;MIXTE;9
453570070700;CPTE LIAISON LOYER CB CAISSE NGDERE;MIXTE;9
453570080800;CPTE LIAISON LOYER CB CAISSE SAGMA;MIXTE;9
453570090900;CPTE LIAISON LOYER C.B CAISSE YDE;MIXTE;9
453570110110;CPTE LIAISON LOYER CB CAISSE BAMENDA;MIXTE;9
453570120120;CPTE LIAISON LOYER CB CAISSE BUEA;MIXTE;9
453570130130;CPTE LIAISON LOYER CB CAISSE DOUALA;MIXTE;9
453570180180;CPTE LIAISON LOYER CB CAISSE BAFSSAM;MIXTE;9
4536________;CPTE DE LIAISON CHARGE;MIXTE;9
453600______;LIAISON CHARGE ECOBANK;MIXTE;NULL
453600101000;CPT DE LIAISON CHARGES ECOBANK JANV;MIXTE;9
453600102000;CPT DE LIAISON  CHARGES ECOBANK FEV;MIXTE;9
